Kommun,År,Befolkning
Åmål,2002,12829
Åmål,2003,12854
Åmål,2004,12823
Åmål,2005,12737
Åmål,2006,12716
Åmål,2007,12589
Åmål,2008,12545
Åmål,2009,12434
Åmål,2010,12295
Åmål,2011,12226
Åmål,2012,12211
Åmål,2013,12229
Åmål,2014,12326
Åmål,2015,12601
Åmål,2016,12801
Åmål,2017,12711
Åmål,2018,12720
Åmål,2019,12610
Åmål,2020,12441
Ånge,1950,19037
Ånge,1951,19007
Ånge,1952,19148
Ånge,1953,19111
Ånge,1954,19170
Ånge,1955,19220
Ånge,1956,19199
Ånge,1957,19338
Ånge,1958,19312
Ånge,1959,19373
Ånge,1960,19170
Ånge,1961,18969
Ånge,1962,18546
Ånge,1963,17868
Ånge,1964,17383
Ånge,1965,16862
Ånge,1966,16463
Ånge,1967,16199
Ånge,1968,15743
Ånge,1969,15306
Ånge,1970,14984
Ånge,1971,14799
Ånge,1972,14648
Ånge,1973,14350
Ånge,1974,14092
Ånge,1975,13908
Ånge,1976,13806
Ånge,1977,13580
Ånge,1978,13503
Ånge,1979,13452
Ånge,1980,13349
Ånge,1981,13279
Ånge,1982,13223
Ånge,1983,13182
Ånge,1984,13134
Ånge,1985,13001
Ånge,1986,12873
Ånge,1987,12760
Ånge,1988,12653
Ånge,1989,12536
Ånge,1990,12587
Ånge,1991,12576
Ånge,1992,12437
Ånge,1993,12418
Ånge,1994,12316
Ånge,1995,12038
Ånge,1996,11838
Ånge,1997,11729
Ånge,1998,11497
Ånge,1999,11368
Ånge,2000,11234
Ånge,2001,10997
Ånge,2002,10948
Ånge,2003,10897
Ånge,2004,10821
Ånge,2005,10692
Ånge,2006,10604
Ånge,2007,10442
Ånge,2008,10323
Ånge,2009,10148
Ånge,2010,10053
Ånge,2011,9839
Ånge,2012,9639
Ånge,2013,9548
Ånge,2014,9484
Ånge,2015,9493
Ånge,2016,9495
Ånge,2017,9480
Ånge,2018,9411
Ånge,2019,9316
Ånge,2020,9226
Åre,1950,12498
Åre,1951,12568
Åre,1952,12558
Åre,1953,12501
Åre,1954,12346
Åre,1955,12235
Åre,1956,12201
Åre,1957,11943
Åre,1958,11723
Åre,1959,11543
Åre,1960,11318
Åre,1961,11113
Åre,1962,10964
Åre,1963,11076
Åre,1964,10926
Åre,1965,10652
Åre,1966,10459
Åre,1967,10219
Åre,1968,10094
Åre,1969,9891
Åre,1970,9582
Åre,1971,9426
Åre,1972,9306
Åre,1973,9225
Åre,1974,9184
Åre,1975,9178
Åre,1976,9228
Åre,1977,9260
Åre,1978,9301
Åre,1979,9370
Åre,1980,9469
Åre,1981,9530
Åre,1982,9615
Åre,1983,9535
Åre,1984,9603
Åre,1985,9659
Åre,1986,9606
Åre,1987,9614
Åre,1988,9787
Åre,1989,9889
Åre,1990,9975
Åre,1991,9966
Åre,1992,9936
Åre,1993,9994
Åre,1994,10115
Åre,1995,10134
Åre,1996,10086
Åre,1997,9930
Åre,1998,9838
Åre,1999,9754
Åre,2000,9745
Åre,2001,9607
Åre,2002,9692
Åre,2003,9692
Åre,2004,9821
Åre,2005,9966
Åre,2006,10021
Åre,2007,10127
Åre,2008,10259
Åre,2009,10278
Åre,2010,10274
Åre,2011,10259
Åre,2012,10406
Åre,2013,10420
Åre,2014,10555
Åre,2015,10677
Åre,2016,11088
Åre,2017,11268
Åre,2018,11529
Åre,2019,11727
Åre,2020,12049
Årjäng,1950,13049
Årjäng,1951,12947
Årjäng,1952,12979
Årjäng,1953,12820
Årjäng,1954,12631
Årjäng,1955,12403
Årjäng,1956,12311
Årjäng,1957,12088
Årjäng,1958,11934
Årjäng,1959,11692
Årjäng,1960,11451
Årjäng,1961,11275
Årjäng,1962,11057
Årjäng,1963,10888
Årjäng,1964,10743
Årjäng,1965,10634
Årjäng,1966,10489
Årjäng,1967,10391
Årjäng,1968,10159
Årjäng,1969,10030
Årjäng,1970,9995
Årjäng,1971,9893
Årjäng,1972,9764
Årjäng,1973,9766
Årjäng,1974,9803
Årjäng,1975,9825
Årjäng,1976,9813
Årjäng,1977,9791
Årjäng,1978,9743
Årjäng,1979,9783
Årjäng,1980,9805
Årjäng,1981,9749
Årjäng,1982,9676
Årjäng,1983,9759
Årjäng,1984,9866
Årjäng,1985,9829
Årjäng,1986,9762
Årjäng,1987,9857
Årjäng,1988,10050
Årjäng,1989,10147
Årjäng,1990,10235
Årjäng,1991,10123
Årjäng,1992,10114
Årjäng,1993,10121
Årjäng,1994,9997
Årjäng,1995,9897
Årjäng,1996,9832
Årjäng,1997,9819
Årjäng,1998,9826
Årjäng,1999,9784
Årjäng,2000,9790
Årjäng,2001,9803
Årjäng,2002,9743
Årjäng,2003,9737
Årjäng,2004,9799
Årjäng,2005,9800
Årjäng,2006,9821
Årjäng,2007,9877
Årjäng,2008,9952
Årjäng,2009,9915
Årjäng,2010,9855
Årjäng,2011,9827
Årjäng,2012,9864
Årjäng,2013,9953
Årjäng,2014,9804
Årjäng,2015,9869
Årjäng,2016,9958
Årjäng,2017,9948
Årjäng,2018,10011
Årjäng,2019,10070
Årjäng,2020,9996
Åsele,1950,7664
Åsele,1951,7533
Åsele,1952,7575
Åsele,1953,7578
Åsele,1954,7628
Åsele,1955,7553
Åsele,1956,7486
Åsele,1957,7490
Åsele,1958,7429
Åsele,1959,7403
Åsele,1960,7341
Åsele,1961,7091
Åsele,1962,6972
Åsele,1963,6748
Åsele,1964,6559
Åsele,1965,6316
Åsele,1966,6115
Åsele,1967,5957
Åsele,1968,5764
Åsele,1969,5535
Åsele,1970,5297
Åsele,1971,5197
Åsele,1972,5098
Åsele,1973,5029
Åsele,1974,4918
Åsele,1975,4895
Åsele,1976,4872
Åsele,1977,4822
Åsele,1978,4804
Åsele,1979,4744
Åsele,1980,4719
Åsele,1981,4638
Åsele,1982,4595
Åsele,1983,4503
Åsele,1984,4442
Åsele,1985,4342
Åsele,1986,4264
Åsele,1987,4201
Åsele,1988,4144
Åsele,1989,4139
Åsele,1990,4114
Åsele,1991,4143
Åsele,1992,4049
Åsele,1993,4127
Åsele,1994,4009
Åsele,1995,4012
Åsele,1996,3924
Åsele,1997,3845
Åsele,1998,3789
Åsele,1999,3710
Åsele,2000,3624
Åsele,2001,3563
Åsele,2002,3499
Åsele,2003,3410
Åsele,2004,3375
Åsele,2005,3322
Åsele,2006,3271
Åsele,2007,3265
Åsele,2008,3180
Åsele,2009,3133
Åsele,2010,3039
Åsele,2011,3007
Åsele,2012,2958
Åsele,2013,2875
Åsele,2014,2838
Åsele,2015,2832
Åsele,2016,2875
Åsele,2017,2809
Åsele,2018,2819
Åsele,2019,2794
Åsele,2020,2805
Åstorp,1950,8369
Åstorp,1951,8371
Åstorp,1952,8438
Åstorp,1953,8428
Åstorp,1954,8645
Åstorp,1955,8663
Åstorp,1956,8736
Åstorp,1957,8883
Åstorp,1958,9187
Åstorp,1959,9214
Åstorp,1960,9144
Åstorp,1961,9198
Åstorp,1962,9264
Åstorp,1963,9608
Åstorp,1964,9940
Åstorp,1965,10119
Åstorp,1966,10251
Åstorp,1967,10304
Åstorp,1968,10417
Åstorp,1969,10514
Åstorp,1970,10630
Åstorp,1971,10751
Åstorp,1972,10902
Åstorp,1973,11127
Åstorp,1974,11277
Åstorp,1975,11486
Åstorp,1976,12051
Åstorp,1977,12449
Åstorp,1978,12704
Åstorp,1979,12902
Åstorp,1980,12946
Åstorp,1981,12978
Åstorp,1982,12910
Åstorp,1983,12785
Åstorp,1984,12638
Åstorp,1985,12693
Åstorp,1986,12667
Åstorp,1987,12750
Åstorp,1988,12939
Åstorp,1989,12989
Åstorp,1990,13123
Åstorp,1991,13166
Åstorp,1992,13169
Åstorp,1993,13165
Åstorp,1994,13197
Åstorp,1995,13257
Åstorp,1996,13083
Åstorp,1997,12960
Åstorp,1998,12908
Åstorp,1999,12799
Åstorp,2000,12873
Åstorp,2001,12930
Åstorp,2002,13150
Åstorp,2003,13326
Åstorp,2004,13389
Åstorp,2005,13541
Åstorp,2006,13885
Åstorp,2007,14233
Åstorp,2008,14533
Åstorp,2009,14667
Åstorp,2010,14737
Åstorp,2011,14789
Åstorp,2012,14806
Åstorp,2013,14927
Åstorp,2014,15061
Åstorp,2015,15193
Åstorp,2016,15528
Åstorp,2017,15828
Åstorp,2018,15987
Åstorp,2019,15940
Åstorp,2020,16063
Åtvidaberg,1950,12387
Åtvidaberg,1951,12427
Åtvidaberg,1952,12569
Åtvidaberg,1953,12636
Åtvidaberg,1954,12587
Åtvidaberg,1955,12594
Åtvidaberg,1956,12735
Åtvidaberg,1957,12837
Åtvidaberg,1958,12809
Åtvidaberg,1959,12683
Åtvidaberg,1960,12632
Åtvidaberg,1961,12583
Åtvidaberg,1962,12593
Åtvidaberg,1963,12559
Åtvidaberg,1964,12587
Åtvidaberg,1965,12670
Åtvidaberg,1966,12833
Åtvidaberg,1967,12932
Åtvidaberg,1968,12802
Åtvidaberg,1969,12960
Åtvidaberg,1970,13046
Åtvidaberg,1971,13100
Åtvidaberg,1972,13021
Åtvidaberg,1973,13043
Åtvidaberg,1974,13055
Åtvidaberg,1975,12976
Åtvidaberg,1976,12856
Åtvidaberg,1977,12903
Åtvidaberg,1978,12881
Åtvidaberg,1979,12890
Åtvidaberg,1980,12927
Åtvidaberg,1981,12970
Åtvidaberg,1982,12936
Åtvidaberg,1983,12911
Åtvidaberg,1984,12847
Åtvidaberg,1985,12707
Åtvidaberg,1986,12627
Åtvidaberg,1987,12551
Åtvidaberg,1988,12677
Åtvidaberg,1989,12716
Åtvidaberg,1990,12732
Åtvidaberg,1991,12699
Åtvidaberg,1992,12696
Åtvidaberg,1993,12664
Åtvidaberg,1994,12616
Åtvidaberg,1995,12574
Åtvidaberg,1996,12493
Åtvidaberg,1997,12368
Åtvidaberg,1998,12215
Åtvidaberg,1999,12055
Åtvidaberg,2000,11946
Åtvidaberg,2001,11894
Åtvidaberg,2002,11887
Åtvidaberg,2003,11818
Åtvidaberg,2004,11817
Åtvidaberg,2005,11723
Åtvidaberg,2006,11775
Åtvidaberg,2007,11658
Åtvidaberg,2008,11543
Åtvidaberg,2009,11498
Åtvidaberg,2010,11504
Åtvidaberg,2011,11517
Åtvidaberg,2012,11446
Åtvidaberg,2013,11460
Åtvidaberg,2014,11472
Åtvidaberg,2015,11545
Åtvidaberg,2016,11617
Åtvidaberg,2017,11631
Åtvidaberg,2018,11537
Åtvidaberg,2019,11503
Åtvidaberg,2020,11427
Älmhult,1950,14957
Älmhult,1951,15053
Älmhult,1952,15154
Älmhult,1953,15162
Älmhult,1954,15187
Älmhult,1955,15243
Älmhult,1956,15378
Älmhult,1957,15402
Älmhult,1958,15504
Älmhult,1959,15489
Älmhult,1960,15399
Älmhult,1961,15238
Älmhult,1962,15122
Älmhult,1963,15038
Älmhult,1964,15006
Älmhult,1965,15182
Älmhult,1966,15171
Älmhult,1967,15115
Älmhult,1968,15098
Älmhult,1969,15280
Älmhult,1970,15283
Älmhult,1971,15295
Älmhult,1972,15176
Älmhult,1973,15128
Älmhult,1974,15218
Älmhult,1975,15250
Älmhult,1976,15342
Älmhult,1977,15373
Älmhult,1978,15340
Älmhult,1979,15487
Älmhult,1980,15562
Älmhult,1981,15614
Älmhult,1982,15596
Älmhult,1983,15593
Älmhult,1984,15671
Älmhult,1985,15720
Älmhult,1986,15621
Älmhult,1987,15538
Älmhult,1988,15645
Älmhult,1989,15813
Älmhult,1990,15945
Älmhult,1991,16049
Älmhult,1992,16037
Älmhult,1993,15901
Älmhult,1994,15958
Älmhult,1995,15971
Älmhult,1996,15851
Älmhult,1997,15708
Älmhult,1998,15569
Älmhult,1999,15448
Älmhult,2000,15403
Älmhult,2001,15442
Älmhult,2002,15444
Älmhult,2003,15437
Älmhult,2004,15421
Älmhult,2005,15346
Älmhult,2006,15368
Älmhult,2007,15378
Älmhult,2008,15411
Älmhult,2009,15570
Älmhult,2010,15603
Älmhult,2011,15629
Älmhult,2012,15724
Älmhult,2013,15759
Älmhult,2014,15908
Älmhult,2015,16168
Älmhult,2016,16618
Älmhult,2017,17148
Älmhult,2018,17568
Älmhult,2019,17651
Älmhult,2020,17884
Älvdalen,1950,10851
Älvdalen,1951,10834
Älvdalen,1952,10984
Älvdalen,1953,10920
Älvdalen,1954,10979
Älvdalen,1955,11073
Älvdalen,1956,11318
Älvdalen,1957,11527
Älvdalen,1958,11515
Älvdalen,1959,11515
Älvdalen,1960,11467
Älvdalen,1961,11239
Älvdalen,1962,10896
Älvdalen,1963,10535
Älvdalen,1964,10238
Älvdalen,1965,9998
Älvdalen,1966,9886
Älvdalen,1967,9803
Älvdalen,1968,9552
Älvdalen,1969,9255
Älvdalen,1970,8970
Älvdalen,1971,8807
Älvdalen,1972,8647
Älvdalen,1973,8651
Älvdalen,1974,8537
Älvdalen,1975,8429
Älvdalen,1976,8428
Älvdalen,1977,8431
Älvdalen,1978,8392
Älvdalen,1979,8390
Älvdalen,1980,8348
Älvdalen,1981,8350
Älvdalen,1982,8333
Älvdalen,1983,8324
Älvdalen,1984,8289
Älvdalen,1985,8266
Älvdalen,1986,8272
Älvdalen,1987,8253
Älvdalen,1988,8271
Älvdalen,1989,8273
Älvdalen,1990,8353
Älvdalen,1991,8370
Älvdalen,1992,8358
Älvdalen,1993,8292
Älvdalen,1994,8272
Älvdalen,1995,8228
Älvdalen,1996,8153
Älvdalen,1997,8093
Älvdalen,1998,7932
Älvdalen,1999,7804
Älvdalen,2000,7718
Älvdalen,2001,7652
Älvdalen,2002,7617
Älvdalen,2003,7570
Älvdalen,2004,7515
Älvdalen,2005,7445
Älvdalen,2006,7419
Älvdalen,2007,7362
Älvdalen,2008,7287
Älvdalen,2009,7288
Älvdalen,2010,7207
Älvdalen,2011,7184
Älvdalen,2012,7139
Älvdalen,2013,7096
Älvdalen,2014,7052
Älvdalen,2015,7035
Älvdalen,2016,7039
Älvdalen,2017,7068
Älvdalen,2018,7121
Älvdalen,2019,7031
Älvdalen,2020,7033
Älvkarleby,1950,8329
Älvkarleby,1951,8440
Älvkarleby,1952,8519
Älvkarleby,1953,8709
Älvkarleby,1954,8850
Älvkarleby,1955,8938
Älvkarleby,1956,9141
Älvkarleby,1957,9290
Älvkarleby,1958,9378
Älvkarleby,1959,9393
Älvkarleby,1960,9559
Älvkarleby,1961,9778
Älvkarleby,1962,9777
Älvkarleby,1963,9792
Älvkarleby,1964,9941
Älvkarleby,1965,10110
Älvkarleby,1966,10225
Älvkarleby,1967,10187
Älvkarleby,1968,10118
Älvkarleby,1969,10163
Älvkarleby,1970,10279
Älvkarleby,1971,10193
Älvkarleby,1972,10194
Älvkarleby,1973,10085
Älvkarleby,1974,9946
Älvkarleby,1975,9947
Älvkarleby,1976,10004
Älvkarleby,1977,9919
Älvkarleby,1978,9860
Älvkarleby,1979,9818
Älvkarleby,1980,9736
Älvkarleby,1981,9665
Älvkarleby,1982,9553
Älvkarleby,1983,9487
Älvkarleby,1984,9361
Älvkarleby,1985,9270
Älvkarleby,1986,9139
Älvkarleby,1987,9082
Älvkarleby,1988,9175
Älvkarleby,1989,9174
Älvkarleby,1990,9263
Älvkarleby,1991,9391
Älvkarleby,1992,9374
Älvkarleby,1993,9371
Älvkarleby,1994,9212
Älvkarleby,1995,9139
Älvkarleby,1996,9130
Älvkarleby,1997,9063
Älvkarleby,1998,9047
Älvkarleby,1999,8972
Älvkarleby,2000,8932
Älvkarleby,2001,8955
Älvkarleby,2002,8970
Älvkarleby,2003,9028
Älvkarleby,2004,9041
Älvkarleby,2005,9080
Älvkarleby,2006,9110
Älvkarleby,2007,9095
Älvkarleby,2008,9064
Älvkarleby,2009,9068
Älvkarleby,2010,9103
Älvkarleby,2011,9089
Älvkarleby,2012,9059
Älvkarleby,2013,9132
Älvkarleby,2014,9169
Älvkarleby,2015,9293
Älvkarleby,2016,9445
Älvkarleby,2017,9402
Älvkarleby,2018,9392
Älvkarleby,2019,9457
Älvkarleby,2020,9511
Älvsbyn,1950,9303
Älvsbyn,1951,9306
Älvsbyn,1952,9367
Älvsbyn,1953,9394
Älvsbyn,1954,9385
Älvsbyn,1955,9303
Älvsbyn,1956,9342
Älvsbyn,1957,9321
Älvsbyn,1958,9371
Älvsbyn,1959,9446
Älvsbyn,1960,9493
Älvsbyn,1961,9445
Älvsbyn,1962,9382
Älvsbyn,1963,9477
Älvsbyn,1964,9389
Älvsbyn,1965,9292
Älvsbyn,1966,9310
Älvsbyn,1967,9200
Älvsbyn,1968,9090
Älvsbyn,1969,8850
Älvsbyn,1970,8700
Älvsbyn,1971,8695
Älvsbyn,1972,8720
Älvsbyn,1973,8749
Älvsbyn,1974,8953
Älvsbyn,1975,9145
Älvsbyn,1976,9272
Älvsbyn,1977,9381
Älvsbyn,1978,9390
Älvsbyn,1979,9563
Älvsbyn,1980,9624
Älvsbyn,1981,9574
Älvsbyn,1982,9600
Älvsbyn,1983,9616
Älvsbyn,1984,9536
Älvsbyn,1985,9458
Älvsbyn,1986,9414
Älvsbyn,1987,9387
Älvsbyn,1988,9373
Älvsbyn,1989,9398
Älvsbyn,1990,9400
Älvsbyn,1991,9446
Älvsbyn,1992,9492
Älvsbyn,1993,9452
Älvsbyn,1994,9471
Älvsbyn,1995,9400
Älvsbyn,1996,9346
Älvsbyn,1997,9277
Älvsbyn,1998,9101
Älvsbyn,1999,9060
Älvsbyn,2000,8947
Älvsbyn,2001,8892
Älvsbyn,2002,8835
Älvsbyn,2003,8838
Älvsbyn,2004,8775
Älvsbyn,2005,8655
Älvsbyn,2006,8653
Älvsbyn,2007,8545
Älvsbyn,2008,8465
Älvsbyn,2009,8387
Älvsbyn,2010,8335
Älvsbyn,2011,8253
Älvsbyn,2012,8200
Älvsbyn,2013,8168
Älvsbyn,2014,8171
Älvsbyn,2015,8183
Älvsbyn,2016,8193
Älvsbyn,2017,8274
Älvsbyn,2018,8140
Älvsbyn,2019,8066
Älvsbyn,2020,8054
Ängelholm,1950,23069
Ängelholm,1951,23183
Ängelholm,1952,23295
Ängelholm,1953,23427
Ängelholm,1954,23761
Ängelholm,1955,23921
Ängelholm,1956,24130
Ängelholm,1957,24182
Ängelholm,1958,24238
Ängelholm,1959,24452
Ängelholm,1960,24557
Ängelholm,1961,24748
Ängelholm,1962,24845
Ängelholm,1963,25150
Ängelholm,1964,25397
Ängelholm,1965,25632
Ängelholm,1966,25747
Ängelholm,1967,25796
Ängelholm,1968,25843
Ängelholm,1969,25921
Ängelholm,1970,26009
Ängelholm,1971,26317
Ängelholm,1972,26816
Ängelholm,1973,27142
Ängelholm,1974,27751
Ängelholm,1975,28173
Ängelholm,1976,28432
Ängelholm,1977,28804
Ängelholm,1978,29050
Ängelholm,1979,29397
Ängelholm,1980,29813
Ängelholm,1981,30192
Ängelholm,1982,30420
Ängelholm,1983,30580
Ängelholm,1984,31071
Ängelholm,1985,31477
Ängelholm,1986,31938
Ängelholm,1987,32443
Ängelholm,1988,32998
Ängelholm,1989,33750
Ängelholm,1990,34149
Ängelholm,1991,34782
Ängelholm,1992,35238
Ängelholm,1993,35658
Ängelholm,1994,36092
Ängelholm,1995,36491
Ängelholm,1996,36553
Ängelholm,1997,36638
Ängelholm,1998,36921
Ängelholm,1999,37054
Ängelholm,2000,37312
Ängelholm,2001,37505
Ängelholm,2002,37706
Ängelholm,2003,37859
Ängelholm,2004,38140
Ängelholm,2005,38347
Ängelholm,2006,38682
Ängelholm,2007,38749
Ängelholm,2008,38854
Ängelholm,2009,39083
Ängelholm,2010,39394
Ängelholm,2011,39626
Ängelholm,2012,39742
Ängelholm,2013,39866
Ängelholm,2014,40229
Ängelholm,2015,40732
Ängelholm,2016,41336
Ängelholm,2017,41786
Ängelholm,2018,42131
Ängelholm,2019,42476
Ängelholm,2020,42910
Öckerö,1950,7194
Öckerö,1951,7173
Öckerö,1952,7211
Öckerö,1953,7201
Öckerö,1954,7194
Öckerö,1955,7171
Öckerö,1956,7175
Öckerö,1957,7173
Öckerö,1958,7120
Öckerö,1959,7146
Öckerö,1960,7081
Öckerö,1961,7110
Öckerö,1962,7064
Öckerö,1963,7161
Öckerö,1964,7268
Öckerö,1965,7487
Öckerö,1966,7759
Öckerö,1967,7989
Öckerö,1968,8181
Öckerö,1969,8360
Öckerö,1970,8478
Öckerö,1971,8647
Öckerö,1972,8840
Öckerö,1973,8983
Öckerö,1974,9140
Öckerö,1975,9219
Öckerö,1976,9404
Öckerö,1977,9568
Öckerö,1978,9667
Öckerö,1979,9767
Öckerö,1980,9842
Öckerö,1981,9874
Öckerö,1982,9916
Öckerö,1983,10006
Öckerö,1984,10102
Öckerö,1985,10260
Öckerö,1986,10364
Öckerö,1987,10434
Öckerö,1988,10553
Öckerö,1989,10790
Öckerö,1990,11008
Öckerö,1991,11208
Öckerö,1992,11323
Öckerö,1993,11440
Öckerö,1994,11502
Öckerö,1995,11590
Öckerö,1996,11669
Öckerö,1997,11659
Öckerö,1998,11692
Öckerö,1999,11781
Öckerö,2000,11827
Öckerö,2001,11877
Öckerö,2002,11981
Öckerö,2003,12081
Öckerö,2004,12147
Öckerö,2005,12231
Öckerö,2006,12229
Öckerö,2007,12256
Öckerö,2008,12250
Öckerö,2009,12292
Öckerö,2010,12449
Öckerö,2011,12487
Öckerö,2012,12539
Öckerö,2013,12574
Öckerö,2014,12645
Öckerö,2015,12682
Öckerö,2016,12773
Öckerö,2017,12923
Öckerö,2018,12945
Öckerö,2019,12916
Öckerö,2020,12934
Ödeshög,1950,7955
Ödeshög,1951,7912
Ödeshög,1952,7865
Ödeshög,1953,7795
Ödeshög,1954,7623
Ödeshög,1955,7514
Ödeshög,1956,7341
Ödeshög,1957,7242
Ödeshög,1958,7130
Ödeshög,1959,6999
Ödeshög,1960,6781
Ödeshög,1961,6614
Ödeshög,1962,6450
Ödeshög,1963,6345
Ödeshög,1964,6362
Ödeshög,1965,6279
Ödeshög,1966,6293
Ödeshög,1967,6269
Ödeshög,1968,6170
Ödeshög,1969,6076
Ödeshög,1970,6052
Ödeshög,1971,5967
Ödeshög,1972,5883
Ödeshög,1973,5853
Ödeshög,1974,5921
Ödeshög,1975,6051
Ödeshög,1976,6082
Ödeshög,1977,6143
Ödeshög,1978,6138
Ödeshög,1979,6169
Ödeshög,1980,6228
Ödeshög,1981,6215
Ödeshög,1982,6194
Ödeshög,1983,6124
Ödeshög,1984,6101
Ödeshög,1985,6042
Ödeshög,1986,6039
Ödeshög,1987,5968
Ödeshög,1988,5917
Ödeshög,1989,5947
Ödeshög,1990,5991
Ödeshög,1991,6031
Ödeshög,1992,5967
Ödeshög,1993,6012
Ödeshög,1994,5949
Ödeshög,1995,5900
Ödeshög,1996,5861
Ödeshög,1997,5816
Ödeshög,1998,5767
Ödeshög,1999,5727
Ödeshög,2000,5688
Ödeshög,2001,5621
Ödeshög,2002,5566
Ödeshög,2003,5528
Ödeshög,2004,5520
Ödeshög,2005,5516
Ödeshög,2006,5433
Ödeshög,2007,5371
Ödeshög,2008,5350
Ödeshög,2009,5314
Ödeshög,2010,5284
Ödeshög,2011,5245
Ödeshög,2012,5200
Ödeshög,2013,5174
Ödeshög,2014,5240
Ödeshög,2015,5236
Ödeshög,2016,5335
Ödeshög,2017,5343
Ödeshög,2018,5323
Ödeshög,2019,5337
Ödeshög,2020,5338
Örebro,1950,89899
Örebro,1951,90837
Örebro,1952,91597
Örebro,1953,92360
Örebro,1954,93095
Örebro,1955,93917
Örebro,1956,94830
Örebro,1957,95439
Örebro,1958,96181
Örebro,1959,96569
Örebro,1960,96822
Örebro,1961,97426
Örebro,1962,97885
Örebro,1963,98976
Örebro,1964,100903
Örebro,1965,102850
Örebro,1966,104504
Örebro,1967,106139
Örebro,1968,107879
Örebro,1969,109580
Örebro,1970,111304
Örebro,1971,111846
Örebro,1972,111745
Örebro,1973,111457
Örebro,1974,111097
Örebro,1975,111322
Örebro,1976,110906
Örebro,1977,110553
Örebro,1978,110329
Örebro,1979,110274
Örebro,1980,110286
Örebro,1981,110234
Örebro,1982,110604
Örebro,1983,110673
Örebro,1984,110765
Örebro,1985,111255
Örebro,1986,111651
Örebro,1987,112243
Örebro,1988,112989
Örebro,1989,113502
Örebro,1990,114042
Örebro,1991,114974
Örebro,1992,116149
Örebro,1993,117092
Örebro,1994,118606
Örebro,1995,119635
Örebro,1996,120774
Örebro,1997,121755
Örebro,1998,122641
Örebro,1999,123503
Örebro,2000,124207
Örebro,2001,124873
Örebro,2002,125520
Örebro,2003,126288
Örebro,2004,126982
Örebro,2005,127733
Örebro,2006,128977
Örebro,2007,130429
Örebro,2008,132277
Örebro,2009,134006
Örebro,2010,135460
Örebro,2011,137121
Örebro,2012,138952
Örebro,2013,140599
Örebro,2014,142618
Örebro,2015,144200
Örebro,2016,146631
Örebro,2017,150291
Örebro,2018,153367
Örebro,2019,155696
Örebro,2020,156381
Örkelljunga,1950,8537
Örkelljunga,1951,8898
Örkelljunga,1952,8870
Örkelljunga,1953,8828
Örkelljunga,1954,8853
Örkelljunga,1955,8832
Örkelljunga,1956,8755
Örkelljunga,1957,8727
Örkelljunga,1958,8649
Örkelljunga,1959,8644
Örkelljunga,1960,8565
Örkelljunga,1961,8497
Örkelljunga,1962,8467
Örkelljunga,1963,8429
Örkelljunga,1964,8449
Örkelljunga,1965,8407
Örkelljunga,1966,8552
Örkelljunga,1967,8588
Örkelljunga,1968,8512
Örkelljunga,1969,8544
Örkelljunga,1970,8731
Örkelljunga,1971,8763
Örkelljunga,1972,8795
Örkelljunga,1973,8820
Örkelljunga,1974,8832
Örkelljunga,1975,8843
Örkelljunga,1976,8913
Örkelljunga,1977,9041
Örkelljunga,1978,9093
Örkelljunga,1979,9243
Örkelljunga,1980,9306
Örkelljunga,1981,9355
Örkelljunga,1982,9301
Örkelljunga,1983,9288
Örkelljunga,1984,9303
Örkelljunga,1985,9294
Örkelljunga,1986,9262
Örkelljunga,1987,9334
Örkelljunga,1988,9446
Örkelljunga,1989,9602
Örkelljunga,1990,9661
Örkelljunga,1991,9774
Örkelljunga,1992,9729
Örkelljunga,1993,9725
Örkelljunga,1994,9691
Örkelljunga,1995,9650
Örkelljunga,1996,9631
Örkelljunga,1997,9577
Örkelljunga,1998,9499
Örkelljunga,1999,9423
Örkelljunga,2000,9428
Örkelljunga,2001,9414
Örkelljunga,2002,9419
Örkelljunga,2003,9483
Örkelljunga,2004,9500
Örkelljunga,2005,9553
Örkelljunga,2006,9529
Örkelljunga,2007,9577
Örkelljunga,2008,9592
Örkelljunga,2009,9639
Örkelljunga,2010,9631
Örkelljunga,2011,9663
Örkelljunga,2012,9655
Örkelljunga,2013,9653
Örkelljunga,2014,9733
Örkelljunga,2015,9831
Örkelljunga,2016,9958
Örkelljunga,2017,10047
Örkelljunga,2018,10174
Örkelljunga,2019,10280
Örkelljunga,2020,10451
Örnsköldsvik,1950,60143
Örnsköldsvik,1951,60489
Örnsköldsvik,1952,61097
Örnsköldsvik,1953,61182
Örnsköldsvik,1954,61119
Örnsköldsvik,1955,61319
Örnsköldsvik,1956,61408
Örnsköldsvik,1957,61431
Örnsköldsvik,1958,61569
Örnsköldsvik,1959,61662
Örnsköldsvik,1960,61473
Örnsköldsvik,1961,61479
Örnsköldsvik,1962,61253
Örnsköldsvik,1963,61092
Örnsköldsvik,1964,60700
Örnsköldsvik,1965,60783
Örnsköldsvik,1966,61216
Örnsköldsvik,1967,61165
Örnsköldsvik,1968,60595
Örnsköldsvik,1969,60360
Örnsköldsvik,1970,60374
Örnsköldsvik,1971,60215
